# nP: 100
# k: 9800
# h: 6
Particle num,x,y,vx,vy,ay,cellRow,cellCol,time(s)
60,647.114441,677.107971,22.154415,12.018063,-9.800000,,4,4, 11.000006
61,162.809845,685.480835,17.149773,2.438837,-9.800000,,4,1, 11.000006
62,339.053894,742.380188,27.543201,16.475498,-9.800000,,4,2, 11.000006
63,385.416260,656.375549,1.470789,0.760657,-9.800000,,4,2, 11.000006
64,645.961670,184.610458,2.398575,-0.400466,-9.800000,,1,4, 11.000006
65,554.237427,361.211884,20.610453,11.037050,-9.800000,,2,3, 11.000006
66,184.612091,290.373474,18.035517,-7.160311,-9.800000,,1,1, 11.000006
67,568.330200,489.824310,15.509897,-0.545424,-9.800000,,3,3, 11.000006
68,788.646667,108.997597,23.552643,13.781029,-9.800000,,0,4, 11.000006
69,154.224731,728.254272,28.401331,13.270517,-9.800000,,4,0, 11.000006
70,455.736847,199.271164,17.153111,-1.922286,-9.800000,,1,2, 11.000006
71,518.493286,797.233582,19.524170,-11.774857,-9.800000,,4,3, 11.000006
72,737.793823,247.393021,11.684884,-0.016270,-9.800000,,1,4, 11.000006
73,53.063770,437.562073,24.660580,-5.857105,-9.800000,,2,0, 11.000006
74,91.999519,536.209473,17.355379,9.746616,-9.800000,,3,0, 11.000006
75,464.352081,610.555481,22.633825,1.356214,-9.800000,,3,2, 11.000006
76,483.415375,628.601135,17.400141,-8.260430,-9.800000,,3,3, 11.000006
77,425.661560,479.769318,18.730988,-1.056080,-9.800000,,2,2, 11.000006
78,186.690048,342.096008,28.047134,1.149544,-9.800000,,2,1, 11.000006
79,602.431213,616.513184,12.064055,18.519772,-9.800000,,3,3, 11.000006
80,369.327393,622.501953,2.394729,12.752094,-9.800000,,3,2, 11.000006
81,144.072235,163.824814,10.111293,-8.374233,-9.800000,,1,0, 11.000006
82,376.931854,157.665161,2.064219,1.337440,-9.800000,,0,2, 11.000006
83,52.836990,352.394257,14.405079,4.912786,-9.800000,,2,0, 11.000006
84,207.188202,161.615829,18.812361,11.346954,-9.800000,,1,1, 11.000006
85,623.395813,437.248413,19.241144,9.921719,-9.800000,,2,3, 11.000006
86,486.002594,499.321533,27.939287,8.885489,-9.800000,,3,3, 11.000006
87,799.062683,127.562996,3.120345,-6.558736,-9.800000,,0,4, 11.000006
88,573.964294,506.049438,10.926280,9.747473,-9.800000,,3,3, 11.000006
89,468.166077,520.297058,24.418400,6.049685,-9.800000,,3,2, 11.000006
90,152.587021,130.432922,10.559106,11.464767,-9.800000,,0,0, 11.000006
91,376.606750,223.024261,21.714596,5.989271,-9.800000,,1,2, 11.000006
92,776.371094,294.438202,-23.571154,12.026945,-9.800000,,1,4, 11.000006
93,728.316467,351.566956,7.447174,-2.696339,-9.800000,,2,4, 11.000006
94,251.719818,467.399017,4.575109,19.105597,-9.800000,,2,1, 11.000006
95,179.814896,89.084770,24.979427,-4.060378,-9.800000,,0,1, 11.000006
96,791.554565,767.225281,9.564077,3.062125,-9.800000,,4,4, 11.000006
97,748.338318,247.088531,17.098623,0.259295,-9.800000,,1,4, 11.000006
98,258.100861,511.936707,11.489435,15.762468,-9.800000,,3,1, 11.000006
99,297.096527,778.789978,3.827910,-24.909853,-9.800000,,4,1, 11.000006
100,424.021942,371.329041,14.047782,-6.098116,-9.800000,,2,2, 11.000006
1,125.800949,371.145294,16.412037,8.934381,-9.800000,,2,0, 12.000010
2,713.014465,274.482086,29.065237,4.765117,-9.800000,,1,4, 12.000010
3,638.458557,59.380085,16.002256,1.164228,-9.800000,,0,3, 12.000010
4,460.731812,660.412781,9.684886,0.637947,-9.800000,,4,2, 12.000010
5,54.660046,676.143860,17.111004,-7.978308,-9.800000,,4,0, 12.000010
6,221.226242,238.457062,23.420265,13.877970,-9.800000,,1,1, 12.000010
7,298.856110,609.493591,6.746567,11.858059,-9.800000,,3,1, 12.000010
8,707.389954,284.984192,4.167967,9.096058,-9.800000,,1,4, 12.000010
9,195.618347,195.024170,6.021646,-10.360482,-9.800000,,1,1, 12.000010
10,452.282440,420.476410,5.465522,11.275345,-9.800000,,2,2, 12.000010
11,165.116760,157.082809,24.348248,-6.587411,-9.800000,,0,1, 12.000010
12,317.552856,722.124939,5.648931,1.635929,-9.800000,,4,1, 12.000010
13,381.783539,583.415466,17.787077,-6.308205,-9.800000,,3,2, 12.000010
14,494.262817,223.377853,20.133953,5.189706,-9.800000,,1,3, 12.000010
15,502.437317,524.089478,7.860684,0.477382,-9.800000,,3,3, 12.000010
16,665.200195,173.347076,5.595365,4.732259,-9.800000,,1,4, 12.000010
17,348.628021,498.958344,29.667240,11.347071,-9.800000,,3,2, 12.000010
18,344.030426,779.436646,21.733681,-4.876657,-9.800000,,4,2, 12.000010
19,273.337585,89.064865,26.969303,2.468497,-9.800000,,0,1, 12.000010
20,791.515381,568.033875,-22.679741,6.411436,-9.800000,,3,4, 12.000010
21,55.223412,131.958786,6.825971,-8.462691,-9.800000,,0,0, 12.000010
22,652.280273,496.015961,26.421293,-3.222032,-9.800000,,3,4, 12.000010
23,476.997406,152.355942,7.127142,16.506762,-9.800000,,0,2, 12.000010
24,584.624939,198.188873,6.441607,-6.146134,-9.800000,,1,3, 12.000010
25,193.142334,522.100342,1.159946,-1.065025,-9.800000,,3,1, 12.000010
26,288.345001,123.788979,17.632484,9.912031,-9.800000,,0,1, 12.000010
27,140.290558,530.985535,24.189581,13.700808,-9.800000,,3,0, 12.000010
28,524.717590,510.662048,22.417158,0.120672,-9.800000,,3,3, 12.000010
29,47.138775,421.409851,11.499847,13.933321,-9.800000,,2,0, 12.000010
30,305.254730,166.751938,14.116939,0.912927,-9.800000,,1,1, 12.000010
31,245.505630,665.397949,26.701206,3.350660,-9.800000,,4,1, 12.000010
32,354.822632,179.826157,8.599055,14.183947,-9.800000,,1,2, 12.000010
33,630.412781,39.861965,1.141372,9.899097,-9.800000,,0,3, 12.000010
34,605.950439,152.194550,10.047925,0.586079,-9.800000,,0,3, 12.000010
35,272.072083,276.432098,11.681270,0.661522,-9.800000,,1,1, 12.000010
36,480.188629,706.777832,2.301521,-0.724390,-9.800000,,4,3, 12.000010
37,142.694855,207.915237,12.265419,5.494323,-9.800000,,1,0, 12.000010
38,24.095482,246.470963,9.672453,14.977886,-9.800000,,1,0, 12.000010
39,127.065514,44.743546,12.008113,16.792847,-9.800000,,0,0, 12.000010
40,525.744873,591.196350,4.699064,7.894685,-9.800000,,3,3, 12.000010
41,500.681915,721.836609,18.985920,10.984663,-9.800000,,4,3, 12.000010
42,652.916626,380.355255,18.921038,-6.526422,-9.800000,,2,4, 12.000010
43,377.853058,366.997375,9.774198,1.286251,-9.800000,,2,2, 12.000010
44,63.016296,53.244522,5.954528,-0.137572,-9.800000,,0,0, 12.000010
45,207.808746,621.020264,23.905880,-9.186814,-9.800000,,3,1, 12.000010
46,175.328918,183.819656,5.746849,-10.548601,-9.800000,,1,1, 12.000010
47,87.017540,151.700943,27.490871,12.279915,-9.800000,,0,0, 12.000010
48,635.082397,89.257019,7.214698,12.847120,-9.800000,,0,3, 12.000010
49,437.838501,340.625549,23.106161,15.136692,-9.800000,,2,2, 12.000010
50,63.971916,505.288147,1.408468,-7.772787,-9.800000,,3,0, 12.000010
51,29.168327,247.157532,10.994101,17.062508,-9.800000,,1,0, 12.000010
52,555.644043,101.931030,14.072358,13.494261,-9.800000,,0,3, 12.000010
53,584.551758,348.771057,7.951116,-9.619319,-9.800000,,2,3, 12.000010
54,680.542725,436.122467,28.558857,-1.953407,-9.800000,,2,4, 12.000010
55,556.294922,702.971497,25.615047,16.243664,-9.800000,,4,3, 12.000010
56,81.190620,479.392120,20.718826,2.355911,-9.800000,,2,0, 12.000010
57,797.652588,601.874939,29.532921,-2.367020,-9.800000,,3,4, 12.000010
58,455.461914,164.614136,9.860820,0.842003,-9.800000,,1,2, 12.000010
59,766.030884,432.735870,19.917707,5.035717,-9.800000,,2,4, 12.000010
60,649.330017,678.255981,22.154415,11.038067,-9.800000,,4,4, 12.000010
61,164.524780,685.670715,17.149773,1.458836,-9.800000,,4,1, 12.000010
62,341.808105,743.973816,27.543201,15.495502,-9.800000,,4,2, 12.000010
63,385.563354,656.397644,1.470789,-0.219342,-9.800000,,4,2, 12.000010
64,646.201538,184.516510,2.398575,-1.380466,-9.800000,,1,4, 12.000010
65,556.298584,362.261688,20.610453,10.057055,-9.800000,,2,3, 12.000010
66,186.415680,289.603546,18.035517,-8.140311,-9.800000,,1,1, 12.000010
67,569.881104,489.715851,15.509897,-1.525424,-9.800000,,3,3, 12.000010
68,791.002014,110.321800,23.552643,12.801033,-9.800000,,0,4, 12.000010
69,157.064850,729.527466,28.401331,12.290522,-9.800000,,4,0, 12.000010
70,457.452240,199.025040,17.153111,-2.902286,-9.800000,,1,2, 12.000010
71,520.445801,796.002197,19.524170,-12.754852,-9.800000,,4,3, 12.000010
72,738.962036,247.337494,11.684884,-0.996270,-9.800000,,1,4, 12.000010
73,55.529819,436.922485,24.660580,-6.837105,-9.800000,,2,0, 12.000010
74,93.735054,537.130249,17.355379,8.766621,-9.800000,,3,0, 12.000010
75,466.615570,610.637268,22.633825,0.376213,-9.800000,,3,2, 12.000010
76,485.155487,627.721069,17.400141,-9.240426,-9.800000,,3,3, 12.000010
77,427.534729,479.609802,18.730988,-2.036081,-9.800000,,2,2, 12.000010
78,189.494766,342.157074,28.047134,0.169544,-9.800000,,2,1, 12.000010
79,603.637878,618.311279,12.064055,17.539776,-9.800000,,3,3, 12.000010
80,369.566956,623.723267,2.394729,11.772099,-9.800000,,3,2, 12.000010
81,145.083435,162.933502,10.111293,-9.354229,-9.800000,,1,0, 12.000010
82,377.138153,157.744995,2.064219,0.357439,-9.800000,,0,2, 12.000010
83,54.277496,352.831635,14.405079,3.932785,-9.800000,,2,0, 12.000010
84,209.069458,162.696625,18.812361,10.366959,-9.800000,,1,1, 12.000010
85,625.319641,438.186676,19.241144,8.941723,-9.800000,,2,3, 12.000010
86,488.796478,500.156158,27.939287,7.905492,-9.800000,,3,3, 12.000010
87,799.374573,126.853226,3.120345,-7.538737,-9.800000,,0,4, 12.000010
88,575.056824,506.970276,10.926280,8.767477,-9.800000,,3,3, 12.000010
89,470.607788,520.848206,24.418400,5.069684,-9.800000,,3,2, 12.000010
90,153.642929,131.525497,10.559106,10.484772,-9.800000,,0,0, 12.000010
91,378.778076,223.569290,21.714596,5.009270,-9.800000,,1,2, 12.000010
92,774.013916,295.587006,-23.571154,11.046949,-9.800000,,1,4, 12.000010
93,729.061096,351.243408,7.447174,-3.676340,-9.800000,,2,4, 12.000010
94,252.177277,469.255676,4.575109,18.125601,-9.800000,,2,1, 12.000010
95,182.312912,88.624832,24.979427,-5.040378,-9.800000,,0,1, 12.000010
96,792.510986,767.477539,9.564077,2.082124,-9.800000,,4,4, 12.000010
97,750.047913,247.060562,17.098623,-0.720706,-9.800000,,1,4, 12.000010
98,259.249847,513.458923,11.489435,14.782473,-9.800000,,3,1, 12.000010
99,297.479218,776.245056,3.827910,-25.889849,-9.800000,,4,1, 12.000010
100,425.426666,370.665344,14.047782,-7.078117,-9.800000,,2,2, 12.000010
1,127.442184,371.984833,16.412037,7.954385,-9.800000,,2,0, 13.000013
2,715.920959,274.904694,29.065237,3.785116,-9.800000,,1,4, 13.000013
3,640.058899,59.442608,16.002256,0.184228,-9.800000,,0,4, 13.000013
4,461.700439,660.422546,9.684886,-0.342053,-9.800000,,4,2, 13.000013
5,56.371128,675.292114,17.111004,-8.958304,-9.800000,,4,0, 13.000013
6,223.568314,239.790955,23.420265,12.897974,-9.800000,,1,1, 13.000013
7,299.530853,610.625488,6.746567,10.878063,-9.800000,,3,1, 13.000013
8,707.806824,285.839874,4.167967,8.116062,-9.800000,,1,4, 13.000013
9,196.220459,193.934219,6.021646,-11.340478,-9.800000,,1,1, 13.000013
10,452.829010,421.550049,5.465522,10.295349,-9.800000,,2,2, 13.000013
11,167.551605,156.370178,24.348248,-7.567412,-9.800000,,0,1, 13.000013
12,318.117737,722.234741,5.648931,0.655928,-9.800000,,4,1, 13.000013
13,383.562103,582.730652,17.787077,-7.288206,-9.800000,,3,2, 13.000013
14,496.276062,223.842926,20.133953,4.209706,-9.800000,,1,3, 13.000013
15,503.223450,524.083374,7.860684,-0.502618,-9.800000,,3,3, 13.000013
16,665.759888,173.766403,5.595365,3.752258,-9.800000,,1,4, 13.000013
17,351.594635,500.039154,29.667240,10.367075,-9.800000,,3,2, 13.000013
18,346.203888,778.895203,21.733681,-5.856657,-9.800000,,4,2, 13.000013
19,276.034424,89.257812,26.969303,1.488496,-9.800000,,0,1, 13.000013
20,789.247314,568.621033,-22.679741,5.431435,-9.800000,,3,4, 13.000013
21,55.906013,131.058624,6.825971,-9.442687,-9.800000,,0,0, 13.000013
22,654.922485,495.639862,26.421293,-4.202032,-9.800000,,3,4, 13.000013
23,477.709991,153.952728,7.127142,15.526766,-9.800000,,0,2, 13.000013
24,585.268860,197.520355,6.441607,-7.126134,-9.800000,,1,3, 13.000013
25,193.258301,521.939819,1.159946,-2.045025,-9.800000,,3,1, 13.000013
26,290.108307,124.726280,17.632484,8.932035,-9.800000,,0,1, 13.000013
27,142.709534,532.301697,24.189581,12.720812,-9.800000,,3,0, 13.000013
28,526.959412,510.620209,22.417158,-0.859328,-9.800000,,3,3, 13.000013
29,48.288754,422.749298,11.499847,12.953325,-9.800000,,2,0, 13.000013
30,306.666473,166.789322,14.116939,-0.067073,-9.800000,,1,1, 13.000013
31,248.175766,665.679199,26.701206,2.370660,-9.800000,,4,1, 13.000013
32,355.682617,181.190643,8.599055,13.203951,-9.800000,,1,2, 13.000013
33,630.526917,40.797974,1.141372,8.919102,-9.800000,,0,3, 13.000013
34,606.955078,152.199265,10.047925,-0.393921,-9.800000,,0,3, 13.000013
35,273.240295,276.444366,11.681270,-0.318478,-9.800000,,1,1, 13.000013
36,480.418732,706.651489,2.301521,-1.704390,-9.800000,,4,3, 13.000013
37,143.921356,208.410782,12.265419,4.514322,-9.800000,,1,0, 13.000013
38,25.062737,247.914856,9.672453,13.997890,-9.800000,,1,0, 13.000013
39,128.266327,46.368931,12.008113,15.812851,-9.800000,,0,0, 13.000013
40,526.214844,591.931824,4.699064,6.914684,-9.800000,,3,3, 13.000013
41,502.580414,722.881165,18.985920,10.004667,-9.800000,,4,3, 13.000013
42,654.808716,379.648712,18.921038,-7.506423,-9.800000,,2,4, 13.000013
43,378.830536,367.072083,9.774198,0.306251,-9.800000,,2,2, 13.000013
44,63.611732,53.176865,5.954528,-1.117572,-9.800000,,0,0, 13.000013
45,210.199341,620.047668,23.905880,-10.166810,-9.800000,,3,1, 13.000013
46,175.903564,182.710907,5.746849,-11.528597,-9.800000,,1,1, 13.000013
47,89.766640,152.875046,27.490871,11.299919,-9.800000,,0,0, 13.000013
48,635.803833,90.487831,7.214698,11.867125,-9.800000,,0,3, 13.000013
49,440.148987,342.085327,23.106161,14.156696,-9.800000,,2,2, 13.000013
50,64.112755,504.456970,1.408468,-8.752784,-9.800000,,3,0, 13.000013
51,30.267742,248.809891,10.994101,16.082512,-9.800000,,1,0, 13.000013
52,557.051514,103.226555,14.072358,12.514265,-9.800000,,0,3, 13.000013
53,585.347046,347.755219,7.951116,-10.599315,-9.800000,,2,3, 13.000013
54,683.398560,435.873230,28.558857,-2.933408,-9.800000,,2,4, 13.000013
55,558.856567,704.541931,25.615047,15.263668,-9.800000,,4,3, 13.000013
56,83.262535,479.573822,20.718826,1.375911,-9.800000,,2,0, 13.000013
57,798.409302,601.584412,-29.532921,-3.347021,-9.800000,,3,4, 13.000013
58,456.447937,164.644440,9.860820,-0.137997,-9.800000,,1,2, 13.000013
59,768.022461,433.185547,19.917707,4.055717,-9.800000,,2,4, 13.000013
60,651.545593,679.305786,22.154415,10.058071,-9.800000,,4,4, 13.000013
61,166.239716,685.762817,17.149773,0.478836,-9.800000,,4,1, 13.000013
62,344.562317,745.469482,27.543201,14.515507,-9.800000,,4,2, 13.000013
63,385.710449,656.321899,1.470789,-1.199342,-9.800000,,4,2, 13.000013
64,646.441406,184.324554,2.398575,-2.360467,-9.800000,,1,4, 13.000013
65,558.359741,363.213470,20.610453,9.077059,-9.800000,,2,3, 13.000013
66,188.219269,288.735596,18.035517,-9.120307,-9.800000,,1,1, 13.000013
67,571.432007,489.509399,15.509897,-2.505424,-9.800000,,3,3, 13.000013
68,793.357361,111.548004,23.552643,11.821037,-9.800000,,0,4, 13.000013
69,159.904968,730.702576,28.401331,11.310526,-9.800000,,4,0, 13.000013
70,459.167633,198.680923,17.153111,-3.882287,-9.800000,,1,2, 13.000013
71,522.398315,794.672852,19.524170,-13.734848,-9.800000,,4,3, 13.000013
72,740.130249,247.183975,11.684884,-1.976270,-9.800000,,1,4, 13.000013
73,57.995869,436.184875,24.660580,-7.817106,-9.800000,,2,0, 13.000013
74,95.470589,537.953003,17.355379,7.786623,-9.800000,,3,0, 13.000013
75,468.879059,610.620911,22.633825,-0.603786,-9.800000,,3,2, 13.000013
76,486.895599,626.743225,17.400141,-10.220422,-9.800000,,3,3, 13.000013
77,429.407898,479.352295,18.730988,-3.016081,-9.800000,,2,2, 13.000013
78,192.299484,342.120117,28.047134,-0.810456,-9.800000,,2,1, 13.000013
79,604.844543,620.011292,12.064055,16.559780,-9.800000,,3,3, 13.000013
80,369.806519,624.846558,2.394729,10.792103,-9.800000,,3,2, 13.000013
81,146.094635,161.944168,10.111293,-10.334225,-9.800000,,1,0, 13.000013
82,377.344452,157.726837,2.064219,-0.622561,-9.800000,,0,2, 13.000013
83,55.718002,353.171021,14.405079,2.952785,-9.800000,,2,0, 13.000013
84,210.950714,163.679428,18.812361,9.386963,-9.800000,,1,1, 13.000013
85,627.243469,439.026947,19.241144,7.961727,-9.800000,,2,3, 13.000013
86,491.590363,500.892792,27.939287,6.925492,-9.800000,,3,3, 13.000013
87,799.686462,126.045448,3.120345,-8.518735,-9.800000,,0,4, 13.000013
88,576.149353,507.793121,10.926280,7.787480,-9.800000,,3,3, 13.000013
89,473.049500,521.301208,24.418400,4.089684,-9.800000,,3,2, 13.000013
90,154.698837,132.520081,10.559106,9.504776,-9.800000,,0,0, 13.000013
91,380.949402,224.016327,21.714596,4.029270,-9.800000,,1,2, 13.000013
92,771.656738,296.637817,-23.571154,10.066954,-9.800000,,1,4, 13.000013
93,729.805725,350.821869,7.447174,-4.656340,-9.800000,,2,4, 13.000013
94,252.634735,471.014313,4.575109,17.145605,-9.800000,,2,1, 13.000013
95,184.810928,88.066895,24.979427,-6.020379,-9.800000,,0,1, 13.000013
96,793.467407,767.631958,9.564077,1.102124,-9.800000,,4,4, 13.000013
97,751.757507,246.934586,17.098623,-1.700706,-9.800000,,1,4, 13.000013
98,260.398834,514.883362,11.489435,13.802477,-9.800000,,3,1, 13.000013
99,297.861908,773.602234,3.827910,-26.869844,-9.800000,,4,1, 13.000013
100,426.831390,369.903656,14.047782,-8.058117,-9.800000,,2,2, 13.000013
1,129.083420,372.726349,16.412037,6.974385,-9.800000,,2,0, 14.000017
2,718.827454,275.229309,29.065237,2.805116,-9.800000,,1,4, 14.000017
3,641.659241,59.407131,16.002256,-0.795771,-9.800000,,0,4, 14.000017
4,462.669067,660.334534,9.684886,-1.322053,-9.800000,,4,2, 14.000017
5,58.082211,674.342407,17.111004,-9.938300,-9.800000,,4,0, 14.000017
6,225.910385,241.026855,23.420265,11.917978,-9.800000,,1,1, 14.000017
7,300.205597,611.659424,6.746567,9.898067,-9.800000,,3,1, 14.000017
8,708.223694,286.597565,4.167967,7.136062,-9.800000,,1,4, 14.000017
9,196.822571,192.746277,6.021646,-12.320474,-9.800000,,1,1, 14.000017
10,453.375580,422.525665,5.465522,9.315353,-9.800000,,2,2, 14.000017
11,169.986450,155.559525,24.348248,-8.547410,-9.800000,,0,1, 14.000017
12,318.682617,722.246338,5.648931,-0.324072,-9.800000,,4,1, 14.000017
13,385.340668,581.947998,17.787077,-8.268205,-9.800000,,3,2, 14.000017
14,498.289307,224.210007,20.133953,3.229705,-9.800000,,1,3, 14.000017
15,504.009583,523.979126,7.860684,-1.482619,-9.800000,,3,3, 14.000017
16,666.319580,174.087738,5.595365,2.772258,-9.800000,,1,4, 14.000017
17,354.561249,501.021973,29.667240,9.387079,-9.800000,,3,2, 14.000017
18,348.377350,778.255554,21.733681,-6.836658,-9.800000,,4,2, 14.000017
19,278.731262,89.352760,26.969303,0.508496,-9.800000,,0,1, 14.000017
20,786.979248,569.110291,-22.679741,4.451435,-9.800000,,3,4, 14.000017
21,56.588615,130.060455,6.825971,-10.422683,-9.800000,,0,0, 14.000017
22,657.564697,495.165771,26.421293,-5.182033,-9.800000,,3,4, 14.000017
23,478.422577,155.451492,7.127142,14.546770,-9.800000,,0,2, 14.000017
24,585.912781,196.753845,6.441607,-8.106134,-9.800000,,1,3, 14.000017
25,193.374268,521.681458,1.159946,-3.025026,-9.800000,,3,1, 14.000017
26,291.871613,125.565582,17.632484,7.952039,-9.800000,,0,1, 14.000017
27,145.128510,533.519958,24.189581,11.740816,-9.800000,,3,0, 14.000017
28,529.201233,510.480377,22.417158,-1.839328,-9.800000,,3,3, 14.000017
29,49.438732,423.990723,11.499847,11.973330,-9.800000,,2,0, 14.000017
30,308.078217,166.728714,14.116939,-1.047073,-9.800000,,1,1, 14.000017
31,250.845901,665.862305,26.701206,1.390659,-9.800000,,4,1, 14.000017
32,356.542603,182.457138,8.599055,12.223955,-9.800000,,1,2, 14.000017
33,630.641052,41.635983,1.141372,7.939106,-9.800000,,0,3, 14.000017
34,607.959717,152.105972,10.047925,-1.373921,-9.800000,,0,3, 14.000017
35,274.408508,276.358643,11.681270,-1.298478,-9.800000,,1,1, 14.000017
36,480.648834,706.427124,2.301521,-2.684391,-9.800000,,4,3, 14.000017
37,145.147858,208.808304,12.265419,3.534322,-9.800000,,1,0, 14.000017
38,26.029991,249.260742,9.672453,13.017895,-9.800000,,1,0, 14.000017
39,129.467194,47.896317,12.008113,14.832855,-9.800000,,0,0, 14.000017
40,526.684814,592.569458,4.699064,5.934684,-9.800000,,3,3, 14.000017
41,504.478912,723.827820,18.985920,9.024672,-9.800000,,4,3, 14.000017
42,656.700806,378.844177,18.921038,-8.486421,-9.800000,,2,4, 14.000017
43,379.808014,367.048798,9.774198,-0.673749,-9.800000,,2,2, 14.000017
44,64.207184,53.011208,5.954528,-2.097572,-9.800000,,0,0, 14.000017
45,212.589935,618.977112,23.905880,-11.146806,-9.800000,,3,1, 14.000017
46,176.478210,181.504135,5.746849,-12.508593,-9.800000,,1,1, 14.000017
47,92.515739,153.951126,27.490871,10.319923,-9.800000,,0,0, 14.000017
48,636.525269,91.620644,7.214698,10.887129,-9.800000,,0,3, 14.000017
49,442.459473,343.447113,23.106161,13.176701,-9.800000,,2,2, 14.000017
50,64.253593,503.527802,1.408468,-9.732780,-9.800000,,3,0, 14.000017
51,31.367157,250.364243,10.994101,15.102516,-9.800000,,1,0, 14.000017
52,558.458984,104.424080,14.072358,11.534269,-9.800000,,0,3, 14.000017
53,586.142334,346.641388,7.951116,-11.579310,-9.800000,,2,3, 14.000017
54,686.254395,435.526001,28.558857,-3.913408,-9.800000,,2,4, 14.000017
55,561.418213,706.014404,25.615047,14.283672,-9.800000,,4,3, 14.000017
56,85.334450,479.657532,20.718826,0.395911,-9.800000,,2,0, 14.000017
57,795.455811,601.195740,-29.532921,-4.327021,-9.800000,,3,4, 14.000017
58,457.433960,164.576736,9.860820,-1.117997,-9.800000,,1,2, 14.000017
59,770.014038,433.537231,19.917707,3.075716,-9.800000,,2,4, 14.000017
60,653.761169,680.257751,22.154415,9.078075,-9.800000,,4,4, 14.000017
61,167.954651,685.756714,17.149773,-0.501164,-9.800000,,4,1, 14.000017
62,347.316528,746.867188,27.543201,13.535511,-9.800000,,4,2, 14.000017
63,385.857544,656.147949,1.470789,-2.179343,-9.800000,,4,2, 14.000017
64,646.681274,184.034607,2.398575,-3.340467,-9.800000,,1,4, 14.000017
65,560.420898,364.067261,20.610453,8.097063,-9.800000,,2,3, 14.000017
66,190.022858,287.769653,18.035517,-10.100303,-9.800000,,1,1, 14.000017
67,572.982910,489.204956,15.509897,-3.485425,-9.800000,,3,3, 14.000017
68,795.712708,112.676208,23.552643,10.841042,-9.800000,,0,4, 14.000017
69,162.745087,731.779846,28.401331,10.330530,-9.800000,,4,1, 14.000017
70,460.883026,198.238785,17.153111,-4.862287,-9.800000,,1,2, 14.000017
71,524.350830,793.245422,19.524170,-14.714844,-9.800000,,4,3, 14.000017
72,741.298462,246.932449,11.684884,-2.956271,-9.800000,,1,4, 14.000017
73,60.461918,435.349243,24.660580,-8.797102,-9.800000,,2,0, 14.000017
74,97.206123,538.677734,17.355379,6.806623,-9.800000,,3,0, 14.000017
75,471.142548,610.506775,22.633825,-1.583787,-9.800000,,3,2, 14.000017
76,488.635712,625.667175,17.400141,-11.200418,-9.800000,,3,3, 14.000017
77,431.281067,478.996796,18.730988,-3.996082,-9.800000,,2,2, 14.000017
78,195.104202,341.985168,28.047134,-1.790457,-9.800000,,2,1, 14.000017
79,606.051208,621.613464,12.064055,15.579784,-9.800000,,3,3, 14.000017
80,370.046082,625.871948,2.394729,9.812107,-9.800000,,3,2, 14.000017
81,147.105835,160.856842,10.111293,-11.314220,-9.800000,,1,0, 14.000017
82,377.550751,157.610687,2.064219,-1.602561,-9.800000,,0,2, 14.000017
83,57.158508,353.412384,14.405079,1.972784,-9.800000,,2,0, 14.000017
84,212.831970,164.564224,18.812361,8.406967,-9.800000,,1,1, 14.000017
85,629.167297,439.769226,19.241144,6.981726,-9.800000,,2,3, 14.000017
86,494.384247,501.531433,27.939287,5.945491,-9.800000,,3,3, 14.000017
87,799.998352,125.139679,3.120345,-9.498731,-9.800000,,0,4, 14.000017
88,577.241882,508.517975,10.926280,6.807479,-9.800000,,3,3, 14.000017
89,475.491211,521.656372,24.418400,3.109683,-9.800000,,3,2, 14.000017
90,155.754745,133.416656,10.559106,8.524780,-9.800000,,0,0, 14.000017
91,383.120728,224.365341,21.714596,3.049269,-9.800000,,1,2, 14.000017
92,769.299561,297.590637,-23.571154,9.086958,-9.800000,,1,4, 14.000017
93,730.550354,350.302338,7.447174,-5.636341,-9.800000,,2,4, 14.000017
94,253.092194,472.674957,4.575109,16.165609,-9.800000,,2,1, 14.000017
95,187.308945,87.410957,24.979427,-7.000379,-9.800000,,0,1, 14.000017
96,794.423828,767.688171,9.564077,0.122124,-9.800000,,4,4, 14.000017
97,753.467102,246.710617,17.098623,-2.680706,-9.800000,,1,4, 14.000017
98,261.547821,516.209656,11.489435,12.822481,-9.800000,,3,1, 14.000017
99,298.244598,770.861267,3.827910,-27.849840,-9.800000,,4,1, 14.000017
100,428.236115,369.043945,14.047782,-9.038113,-9.800000,,2,2, 14.000017
1,130.724655,373.369873,16.412037,5.994384,-9.800000,,2,0, 15.000021
2,721.733948,275.455933,29.065237,1.825115,-9.800000,,1,4, 15.000021
3,643.259583,59.273655,16.002256,-1.775772,-9.800000,,0,4, 15.000021
4,463.637695,660.148376,9.684886,-2.302053,-9.800000,,4,2, 15.000021
5,59.793293,673.294617,17.111004,-10.918296,-9.800000,,4,0, 15.000021
6,228.252457,242.164749,23.420265,10.937983,-9.800000,,1,1, 15.000021
7,300.880341,612.595276,6.746567,8.918072,-9.800000,,3,1, 15.000021
8,708.640564,287.257263,4.167967,6.156062,-9.800000,,1,4, 15.000021
9,197.424683,191.460327,6.021646,-13.300469,-9.800000,,1,1, 15.000021
10,453.922150,423.403290,5.465522,8.335358,-9.800000,,2,2, 15.000021
11,172.421295,154.650879,24.348248,-9.527406,-9.800000,,0,1, 15.000021
12,319.247498,722.160095,5.648931,-1.304072,-9.800000,,4,1, 15.000021
